$CurveLines
357.9° North 11:36:27
6.24674538427506
539
134.371,109.27,0.00491
134.376,110.27,0.00491
134.381,111.27,0.00491
134.386,112.27,0.00491
134.391,113.27,0.00491
134.396,114.27,0.00491
134.401,115.27,0.00491
134.406,116.27,0.00491
134.411,117.27,0.00491
134.416,118.27,0.00491
134.421,119.27,0.00491
134.425,120.27,0.00491
134.43,121.27,0.00491
134.435,122.27,0.00491
134.44,123.27,0.00491
134.445,124.27,0.00491
134.45,125.27,0.00491
134.455,126.27,0.00491
134.46,127.27,0.00491
134.465,128.27,0.00491
134.47,129.27,0.00491
134.475,130.27,0.00491
134.479,131.27,0.00491
134.484,132.27,0.00491
134.489,133.27,0.00491
134.494,134.27,0.00491
134.499,135.27,0.00491
134.504,136.27,0.00491
134.509,137.27,0.00491
134.514,138.27,0.00491
134.519,139.27,0.00491
134.524,140.27,0.00491
134.529,141.27,0.00491
134.533,142.27,0.00491
134.538,143.27,0.00491
134.543,144.27,0.00491
134.548,145.27,0.00491
134.553,146.27,0.00491
134.558,147.27,0.00491
134.563,148.27,0.00491
134.568,149.27,0.00491
134.573,150.27,0.00491
134.578,151.27,0.00491
134.583,152.27,0.00491
134.587,153.27,0.00491
134.592,154.27,0.00491
134.597,155.27,0.00491
134.602,156.27,0.00491
134.607,157.27,0.00491
134.612,158.27,0.00491
134.617,159.27,0.00491
134.622,160.27,0.00491
134.627,161.27,0.00491
134.632,162.27,0.00491
134.637,163.27,0.00491
134.641,164.27,0.00491
134.646,165.27,0.00491
134.651,166.27,0.00491
134.656,167.27,0.00491
134.661,168.27,0.00491
134.666,169.27,0.00491
134.671,170.27,0.00491
134.676,171.27,0.00491
134.681,172.27,0.00491
134.686,173.27,0.00491
134.691,174.27,0.00491
134.696,175.27,0.00491
134.7,176.27,0.00491
134.705,177.27,0.00491
134.71,178.27,0.00491
134.715,179.27,0.00491
134.72,180.27,0.00491
134.725,181.27,0.00491
134.73,182.27,0.00491
134.735,183.269,0.00491
134.74,184.269,0.00491
134.745,185.269,0.00491
134.75,186.269,0.00491
134.754,187.269,0.00491
134.759,188.269,0.00491
134.764,189.269,0.00491
134.769,190.269,0.00491
134.774,191.269,0.00491
134.779,192.269,0.00491
134.784,193.269,0.00491
134.789,194.269,0.00491
134.794,195.269,0.00491
134.799,196.269,0.00491
134.804,197.269,0.00491
134.808,198.269,0.00491
134.813,199.269,0.00491
134.818,200.269,0.00491
134.823,201.269,0.00491
134.827,202.05,0.00491
134.831,202.83,0.00491
134.835,203.611,0.00491
134.838,204.392,0.00491
134.842,205.172,0.00491
134.846,205.953,0.00491
134.85,206.733,0.00491
134.854,207.514,0.00491
134.858,208.295,0.00491
134.861,209.075,0.00491
134.865,209.856,0.00491
134.869,210.637,0.00491
134.873,211.417,0.00491
134.877,212.198,0.00491
134.881,212.978,0.00491
134.884,213.759,0.00491
134.888,214.54,0.00491
134.892,215.32,0.00491
134.896,216.101,0.00491
134.9,216.881,0.00491
134.904,217.662,0.00491
134.907,218.443,0.00491
134.911,219.223,0.00491
134.915,220.004,0.00491
134.919,220.784,0.00491
134.923,221.565,0.00491
134.927,222.346,0.00491
134.93,223.126,0.00491
134.934,223.907,0.00491
134.938,224.687,0.00491
134.942,225.468,0.00491
134.946,226.249,0.00491
134.95,227.029,0.00491
134.953,227.81,0.00491
134.957,228.59,0.00491
134.961,229.371,0.00491
134.965,230.152,0.00491
134.969,230.932,0.00491
134.973,231.713,0.00491
134.976,232.493,0.00491
134.98,233.274,0.00491
134.984,234.055,0.00491
134.988,234.835,0.00491
134.992,235.616,0.00491
134.996,236.396,0.00491
134.999,237.177,0.00491
135.003,237.958,0.00491
135.007,238.738,0.00491
135.011,239.519,0.00491
135.015,240.299,0.00491
135.019,241.08,0.00491
135.022,241.861,0.00491
135.026,242.641,0.00491
135.03,243.422,0.00491
135.034,244.202,0.00491
135.038,244.983,0.00491
135.042,245.764,0.00491
135.045,246.544,0.00491
135.049,247.325,0.00491
135.053,248.105,0.00491
135.057,248.886,0.00491
135.061,249.667,0.00491
135.065,250.447,0.00491
135.068,251.228,0.00491
135.072,252.008,0.00491
135.076,252.789,0.00491
135.08,253.57,0.00491
135.084,254.35,0.00491
135.088,255.131,0.00491
135.091,255.911,0.00491
135.095,256.692,0.00491
135.099,257.473,0.00491
135.103,258.253,0.00491
135.107,259.034,0.00491
135.111,259.814,0.00491
135.114,260.595,0.00491
135.118,261.376,0.00491
135.122,262.156,0.00491
135.126,262.937,0.00491
135.13,263.717,0.00491
135.134,264.498,0.00491
135.137,265.279,0.00491
135.141,266.059,0.00491
135.145,266.84,0.00491
135.149,267.62,0.00491
135.153,268.401,0.00491
135.157,269.182,0.00491
135.16,269.962,0.00491
135.164,270.743,0.00491
135.168,271.523,0.00491
135.172,272.304,0.00491
135.176,273.085,0.00491
135.18,273.865,0.00491
135.183,274.646,0.00491
135.187,275.426,0.00491
135.191,276.207,0.00491
135.195,276.988,0.00491
135.199,277.768,0.00491
135.203,278.549,0.00491
135.206,279.329,0.00491
135.21,280.11,0.00491
135.214,280.891,0.00491
135.218,281.671,0.00491
135.222,282.452,0.00491
135.226,283.232,0.00491
135.229,284.013,0.00491
135.233,284.794,0.00491
135.237,285.574,0.00491
135.241,286.355,0.00491
135.245,287.135,0.00491
135.249,287.916,0.00491
135.252,288.697,0.00491
135.256,289.477,0.00491
135.26,290.258,0.00491
135.264,291.038,0.00491
135.268,291.819,0.00491
135.272,292.6,0.00491
135.275,293.38,0.00491
135.279,294.161,0.00491
135.283,294.941,0.00491
135.287,295.722,0.00491
135.291,296.503,0.00491
135.295,297.283,0.00491
135.298,298.064,0.00491
135.302,298.844,0.00491
135.306,299.625,0.00491
135.31,300.406,0.00491
135.314,301.186,0.00491
135.318,301.967,0.00491
135.321,302.747,0.00491
135.325,303.528,0.00491
135.329,304.309,0.00491
135.333,305.089,0.00491
135.337,305.87,0.00491
135.341,306.651,0.00491
135.344,307.431,0.00491
135.348,308.212,5.51536
134.586,308.216,4.71853
133.824,308.221,4.71853
133.062,308.226,4.71853
132.3,308.23,4.71853
131.538,308.235,4.71853
130.538,308.241,4.71853
129.538,308.247,4.71853
128.538,308.254,4.71853
127.538,308.26,4.71853
126.538,308.266,4.71853
125.538,308.272,4.71853
124.538,308.278,4.71853
123.539,308.284,4.71853
122.539,308.29,4.71853
121.539,308.297,4.71853
120.539,308.303,4.71853
119.539,308.309,4.71853
118.539,308.315,4.71853
117.539,308.321,4.71853
116.539,308.327,4.71853
115.539,308.333,4.71853
114.539,308.34,4.71853
113.539,308.346,4.71853
112.539,308.352,4.71853
111.539,308.358,4.71853
110.539,308.364,4.71853
109.539,308.37,4.71853
108.539,308.376,4.71853
107.539,308.382,4.71853
106.539,308.389,4.71853
105.539,308.395,4.71853
104.539,308.401,4.71853
103.539,308.407,4.71853
102.539,308.413,4.71853
101.539,308.419,4.71853
100.539,308.425,4.71853
99.539,308.432,4.71853
98.539,308.438,4.71853
97.539,308.444,4.71853
96.539,308.45,4.71853
95.539,308.456,4.71853
94.539,308.462,4.71853
93.539,308.468,4.71853
92.539,308.475,4.71853
91.539,308.481,4.71853
90.539,308.487,4.71853
89.539,308.493,4.71853
88.539,308.499,4.71853
87.539,308.505,4.71853
86.539,308.511,4.71853
85.539,308.518,4.71853
84.539,308.524,4.71853
83.539,308.53,4.71853
82.539,308.536,4.71853
81.539,308.542,4.71853
80.539,308.548,4.71853
79.539,308.554,4.71853
78.539,308.561,4.71853
77.539,308.567,4.71853
76.539,308.573,4.71853
75.539,308.579,4.71853
74.539,308.585,4.71853
73.539,308.591,4.71853
72.539,308.597,4.71853
71.539,308.604,4.71853
70.54,308.61,4.71853
69.54,308.616,4.71853
68.54,308.622,4.71853
67.54,308.628,4.71853
66.54,308.634,4.71853
65.54,308.64,4.71853
64.54,308.647,4.71853
63.54,308.653,4.71853
62.54,308.659,4.71853
61.54,308.665,4.71853
60.54,308.671,4.71853
59.54,308.677,4.71853
58.54,308.683,4.71853
57.54,308.69,4.71853
56.54,308.696,4.71853
55.54,308.702,4.71853
54.54,308.708,4.71853
53.54,308.714,4.71853
52.54,308.72,4.71853
51.54,308.726,4.71853
50.54,308.733,4.71853
49.54,308.739,4.71853
48.54,308.745,4.71853
47.54,308.751,4.71853
46.54,308.757,4.71853
45.54,308.763,4.71853
44.54,308.769,4.71853
43.54,308.776,4.71853
42.54,308.782,4.71853
41.54,308.788,4.71853
40.54,308.794,4.71853
39.54,308.8,4.71853
38.54,308.806,4.71853
37.54,308.812,4.71853
36.54,308.819,4.71853
35.54,308.825,4.71853
34.54,308.831,4.71853
33.54,308.837,4.71853
32.54,308.843,4.71853
31.54,308.849,4.71853
30.54,308.855,4.71853
29.54,308.862,4.71853
28.54,308.868,4.71853
27.54,308.874,4.71853
26.54,308.88,4.71853
25.54,308.886,4.71853
24.54,308.892,4.71853
23.54,308.898,4.71853
22.54,308.904,4.71853
21.54,308.911,4.71853
20.54,308.917,4.71853
19.54,308.923,4.71853
18.54,308.929,4.71853
17.541,308.935,4.71853
16.541,308.941,4.71853
15.541,308.947,4.71853
14.541,308.954,4.71853
13.541,308.96,4.71853
12.541,308.966,4.71853
11.541,308.972,4.71853
10.541,308.978,4.71853
9.541,308.984,4.71853
8.541,308.99,4.71853
7.541,308.997,4.71853
6.541,309.003,4.71853
5.541,309.009,4.71853
4.541,309.015,4.71853
3.541,309.021,4.71853
2.541,309.027,4.71853
1.541,309.033,4.71853
0.541,309.04,4.71853
-0.459,309.046,4.71853
-1.459,309.052,4.71853
-2.459,309.058,4.71853
-3.459,309.064,4.71853
-4.459,309.07,4.71853
-5.459,309.076,4.71853
-6.459,309.083,4.71853
-7.459,309.089,4.71853
-8.459,309.095,4.71853
-9.459,309.101,4.71853
-10.459,309.107,4.71853
-11.459,309.113,4.71853
-12.459,309.119,4.71853
-13.459,309.126,4.71853
-14.459,309.132,4.71853
-15.459,309.138,4.71853
-16.459,309.144,4.71853
-17.459,309.15,4.71853
-18.459,309.156,4.71853
-19.459,309.162,4.71853
-20.459,309.169,4.71853
-21.459,309.175,4.71853
-22.459,309.181,4.71853
-23.459,309.187,4.71853
-24.459,309.193,4.71853
-25.459,309.199,4.71853
-26.459,309.205,4.71853
-27.459,309.212,4.71853
-28.459,309.218,4.71853
-29.459,309.224,4.71853
-30.459,309.23,4.71853
-31.459,309.236,4.71853
-32.459,309.242,4.71853
-33.459,309.248,4.71853
-34.459,309.255,4.71853
-35.458,309.261,4.71853
-36.458,309.267,4.71853
-37.458,309.273,4.71853
-38.458,309.279,4.71853
-39.458,309.285,4.71853
-40.458,309.291,4.71853
-41.458,309.298,4.71853
-42.458,309.304,4.71853
-43.458,309.31,4.71853
-44.458,309.316,4.71853
-45.458,309.322,4.71853
-46.458,309.328,4.71853
-47.458,309.334,4.71853
-48.458,309.341,4.71853
-49.458,309.347,4.71853
-50.458,309.353,4.71853
-51.458,309.359,4.71853
-52.458,309.365,4.71853
-53.458,309.371,4.71853
-54.458,309.377,4.71853
-55.458,309.384,4.71853
-56.458,309.39,4.71853
-57.458,309.396,4.71853
-58.458,309.402,4.71853
-59.458,309.408,4.71853
-60.458,309.414,4.71853
-61.458,309.42,4.71853
-62.458,309.426,4.71853
-63.458,309.433,4.71853
-64.458,309.439,4.71853
-65.458,309.445,4.71853
-66.458,309.451,4.71853
225.4° S_West 11:36:45
3.93448184226724
2435
332.591,306.997,4.71853
331.591,307.003,4.71853
330.591,307.009,4.71853
329.591,307.015,4.71853
328.591,307.022,4.71853
327.591,307.028,4.71853
326.591,307.034,4.71853
325.591,307.04,4.71853
324.591,307.046,4.71853
323.591,307.052,4.71853
322.591,307.058,4.71853
321.591,307.065,4.71853
320.591,307.071,4.71853
319.591,307.077,4.71853
318.591,307.083,4.71853
317.591,307.089,4.71853
316.591,307.095,4.71853
315.591,307.101,4.71853
314.591,307.108,4.71853
313.591,307.114,4.71853
312.591,307.12,4.71853
311.591,307.126,4.71853
310.591,307.132,4.71853
309.592,307.138,4.71853
308.592,307.144,4.71853
307.592,307.151,4.71853
306.592,307.157,4.71853
305.592,307.163,4.71853
304.592,307.169,4.71853
303.592,307.175,4.71853
302.592,307.181,4.71853
301.592,307.187,4.71853
300.592,307.194,4.71853
299.592,307.2,4.71853
298.592,307.206,4.71853
297.592,307.212,4.71853
296.592,307.218,4.71853
295.592,307.224,4.71853
294.592,307.23,4.71853
293.592,307.237,4.71853
292.592,307.243,4.71853
291.592,307.249,4.71853
290.592,307.255,4.71853
289.592,307.261,4.71853
288.592,307.267,4.71853
287.592,307.273,4.71853
286.592,307.28,4.71853
285.592,307.286,4.71853
284.592,307.292,4.71853
283.592,307.298,4.71853
282.592,307.304,4.71853
281.592,307.31,4.71853
280.592,307.316,4.71853
279.592,307.323,4.71853
278.592,307.329,4.71853
277.592,307.335,4.71853
276.592,307.341,4.71853
275.592,307.347,4.71853
274.592,307.353,4.71853
273.592,307.359,4.71853
272.592,307.366,4.71853
271.592,307.372,4.71853
270.592,307.378,4.71853
269.592,307.384,4.71853
268.592,307.39,4.71853
267.592,307.396,4.71853
266.592,307.402,4.71853
265.592,307.409,4.71853
264.592,307.415,4.71853
263.592,307.421,4.71853
262.592,307.427,4.71853
261.592,307.433,4.71853
260.592,307.439,4.71853
259.592,307.445,4.71853
258.592,307.452,4.71853
257.592,307.458,4.71853
256.593,307.464,4.71853
255.593,307.47,4.71853
254.593,307.476,4.71853
253.593,307.482,4.71853
252.593,307.488,4.71853
251.593,307.494,4.71853
250.593,307.501,4.71853
249.593,307.507,4.71853
248.593,307.513,4.71853
247.593,307.519,4.71853
246.593,307.525,4.71853
245.593,307.531,4.71853
244.593,307.537,4.71853
243.593,307.544,4.71853
242.593,307.55,4.71853
241.593,307.556,4.71853
240.593,307.562,4.71853
239.593,307.568,4.71853
238.593,307.574,4.71853
237.593,307.58,4.71853
236.593,307.587,4.71853
235.593,307.593,4.71853
234.593,307.599,4.71853
233.593,307.605,4.71853
232.593,307.611,4.71853
231.593,307.617,4.71853
230.593,307.623,4.71853
229.593,307.63,4.71853
228.593,307.636,4.71853
227.593,307.642,4.71853
226.593,307.648,4.71853
225.593,307.654,4.71853
224.593,307.66,4.71853
223.593,307.666,4.71853
222.593,307.673,4.71853
221.593,307.679,4.71853
220.593,307.685,4.71853
219.593,307.691,4.71853
218.593,307.697,4.71853
217.593,307.703,4.71853
216.593,307.709,4.71853
215.593,307.716,4.71853
214.593,307.722,4.71853
213.593,307.728,4.71853
212.593,307.734,4.71853
211.593,307.74,4.71853
210.593,307.746,4.71853
209.593,307.752,4.71853
208.593,307.759,4.71853
207.593,307.765,4.71853
206.593,307.771,4.71853
205.593,307.777,4.71853
204.593,307.783,4.71853
203.594,307.789,4.71853
202.594,307.795,4.71853
201.594,307.802,4.71853
200.594,307.808,4.71853
199.594,307.814,4.71853
198.594,307.82,4.71853
197.594,307.826,4.71853
196.594,307.832,4.71853
195.594,307.838,4.71853
194.594,307.845,4.71853
193.594,307.851,4.71853
192.594,307.857,4.71853
191.594,307.863,4.71853
190.594,307.869,4.71853
189.594,307.875,4.71853
188.594,307.881,4.71853
187.594,307.888,4.71853
186.594,307.894,4.71853
185.594,307.9,4.71853
184.594,307.906,4.71853
183.594,307.912,4.71853
182.594,307.918,4.71853
181.594,307.924,4.71853
180.594,307.931,4.71853
179.594,307.937,4.71853
178.594,307.943,4.71853
177.594,307.949,4.71853
176.594,307.955,4.71853
175.594,307.961,4.71853
174.594,307.967,4.71853
173.594,307.974,4.71853
172.594,307.98,4.71853
171.594,307.986,4.71853
170.594,307.992,4.71853
169.594,307.998,4.71853
168.594,308.004,4.71853
167.594,308.01,4.71853
166.594,308.016,4.71853
165.594,308.023,4.71853
164.594,308.029,4.71853
163.594,308.035,4.71853
162.594,308.041,4.71853
161.594,308.047,4.71853
160.594,308.053,4.71853
159.594,308.059,4.71853
158.594,308.066,4.71853
157.594,308.072,4.71853
156.594,308.078,4.71853
155.594,308.084,4.71853
154.594,308.09,4.71853
153.594,308.096,4.71853
152.594,308.102,4.71853
151.594,308.109,4.71853
150.595,308.115,4.71853
149.595,308.121,4.71853
148.595,308.127,4.71853
147.595,308.133,4.71853
146.595,308.139,4.71853
145.595,308.145,4.71853
144.595,308.152,4.71853
143.595,308.158,4.71853
142.595,308.164,4.71853
141.595,308.17,4.71853
140.595,308.176,4.71853
139.595,308.182,4.71853
138.595,308.188,4.71853
137.595,308.195,4.71853
136.595,308.201,4.71853
135.595,308.207,4.71853
134.595,308.213,4.71853
133.833,308.218,4.71853
133.071,308.222,4.71853
132.309,308.227,4.71853
131.547,308.232,4.71853
130.785,308.236,4.71853
130.023,308.241,4.71853
129.261,308.246,4.71853
128.499,308.25,4.71853
127.737,308.255,4.71853
126.975,308.26,4.71853
126.213,308.264,4.71853
125.451,308.269,4.71853
124.689,308.274,4.71853
123.927,308.279,4.71853
123.165,308.283,4.71853
122.403,308.288,4.71853
121.641,308.293,4.71853
120.879,308.297,4.71853
120.117,308.302,4.71853
119.355,308.307,4.71853
118.593,308.311,4.71853
117.831,308.316,4.71853
117.069,308.321,4.71853
116.307,308.325,4.71853
115.545,308.33,4.71853
114.783,308.335,4.71853
114.021,308.339,4.71853
113.259,308.344,4.71853
112.497,308.349,4.71853
111.735,308.353,4.71853
110.973,308.358,4.71853
110.211,308.363,4.71853
109.449,308.367,4.71853
108.687,308.372,4.71853
107.925,308.377,4.71853
107.163,308.381,4.71853
106.401,308.386,4.71853
105.639,308.391,4.71853
104.877,308.396,4.71853
104.115,308.4,4.71853
103.353,308.405,4.71853
102.591,308.41,4.71853
101.829,308.414,4.71853
101.067,308.419,4.71853
100.305,308.424,4.71853
99.544,308.428,4.71853
98.782,308.433,4.71853
98.02,308.438,4.71853
97.258,308.442,4.71853
96.496,308.447,4.71853
95.734,308.452,4.71853
94.972,308.456,4.71853
94.21,308.461,4.71853
93.448,308.466,4.71853
92.686,308.47,4.71853
91.924,308.475,4.71853
91.162,308.48,4.71853
90.4,308.484,4.71853
89.638,308.489,4.71853
88.876,308.494,4.71853
88.114,308.498,4.71853
87.352,308.503,4.71853
86.59,308.508,4.71853
85.828,308.513,4.71853
85.066,308.517,4.71853
84.304,308.522,4.71853
83.542,308.527,4.71853
82.78,308.531,4.71853
82.018,308.536,4.71853
81.256,308.541,4.71853
80.494,308.545,4.71853
79.732,308.55,4.71853
78.97,308.555,4.71853
78.208,308.559,4.71853
77.446,308.564,4.71853
76.684,308.569,4.71853
75.922,308.573,4.71853
75.16,308.578,4.71853
74.398,308.583,4.71853
73.636,308.587,4.71853
72.874,308.592,4.71853
72.112,308.597,4.71853
71.35,308.601,4.71853
70.588,308.606,4.71853
69.826,308.611,4.71853
69.064,308.615,4.71853
68.302,308.62,4.71853
67.54,308.625,4.71853
66.778,308.629,4.71853
66.016,308.634,4.71853
65.254,308.639,4.71853
64.492,308.644,4.71853
63.73,308.648,4.71853
62.968,308.653,4.71853
62.206,308.658,4.71853
61.444,308.662,4.71853
60.682,308.667,4.71853
59.92,308.672,4.71853
59.158,308.676,4.71853
58.396,308.681,4.71853
57.634,308.686,4.71853
56.872,308.69,4.71853
56.11,308.695,4.71853
55.348,308.7,4.71853
54.586,308.704,4.71853
53.824,308.709,4.71853
53.062,308.714,4.71853
52.3,308.718,4.71853
51.538,308.723,4.71853
50.776,308.728,4.71853
50.014,308.732,4.71853
49.253,308.737,4.71853
48.491,308.742,4.71853
47.729,308.746,4.71853
46.967,308.751,4.71853
46.205,308.756,4.71853
45.443,308.761,4.71853
44.681,308.765,4.71853
43.919,308.77,4.71853
43.157,308.775,4.71853
42.395,308.779,4.71853
41.633,308.784,4.71853
40.871,308.789,4.71853
40.109,308.793,4.71853
39.347,308.798,4.71853
38.585,308.803,4.71853
37.823,308.807,4.71853
37.061,308.812,4.71853
36.299,308.817,4.71853
35.537,308.821,4.71853
34.775,308.826,4.71853
34.013,308.831,4.71853
33.251,308.835,4.71853
32.489,308.84,4.71853
31.727,308.845,4.71853
30.965,308.849,4.71853
30.203,308.854,4.71853
29.441,308.859,4.71853
28.679,308.863,4.71853
27.917,308.868,4.71853
27.155,308.873,4.71853
26.393,308.878,4.71853
25.631,308.882,4.71853
24.869,308.887,4.71853
24.107,308.892,4.71853
23.345,308.896,4.71853
22.583,308.901,4.71853
21.821,308.906,4.71853
21.059,308.91,4.71853
20.297,308.915,4.71853
19.535,308.92,4.71853
18.773,308.924,4.71853
18.011,308.929,4.71853
17.249,308.934,4.71853
16.487,308.938,4.71853
15.725,308.943,4.71853
14.963,308.948,4.71853
14.201,308.952,4.71853
13.439,308.957,4.71853
12.677,308.962,4.71853
11.915,308.966,4.71853
11.153,308.971,4.71853
10.391,308.976,4.71853
9.629,308.98,4.71853
8.867,308.985,4.71853
8.105,308.99,4.71853
7.343,308.994,4.71853
6.581,308.999,4.71853
5.819,309.004,4.71853
5.057,309.009,4.71853
4.295,309.013,4.71853
3.533,309.018,4.71853
2.771,309.023,4.71853
2.009,309.027,4.71853
1.247,309.032,4.71853
0.485,309.037,4.71853
-0.277,309.041,4.71853
-1.038,309.046,4.71853
-1.8,309.051,4.71853
-2.562,309.055,4.71853
-3.324,309.06,4.71853
-4.086,309.065,4.71853
-4.848,309.069,4.71853
-5.61,309.074,4.71853
-6.372,309.079,4.71853
-7.134,309.083,4.71853
-7.896,309.088,4.71853
-8.658,309.093,4.71853
-9.42,309.097,4.71853
-10.182,309.102,4.71853
-10.944,309.107,4.71853
-11.706,309.111,4.71853
-12.468,309.116,4.71853
-13.23,309.121,4.71853
-13.992,309.126,4.71853
-14.754,309.13,4.71853
-15.516,309.135,4.71853
-16.278,309.14,4.71853
-17.04,309.144,4.71853
-17.802,309.149,4.71853
-18.564,309.154,4.71853
-19.326,309.158,4.71853
-20.088,309.163,4.71853
-20.85,309.168,4.71853
-21.612,309.172,4.71853
-22.374,309.177,4.71853
-23.136,309.182,4.71853
-23.898,309.186,4.71853
-24.66,309.191,4.71853
-25.422,309.196,4.71853
-26.184,309.2,4.71853
-26.946,309.205,4.71853
-27.708,309.21,4.71853
-28.47,309.214,4.71853
-29.232,309.219,4.71853
-29.994,309.224,4.71853
-30.756,309.228,4.71853
-31.518,309.233,4.71853
-32.28,309.238,4.71853
-33.042,309.243,4.71853
-33.804,309.247,4.71853
-34.566,309.252,4.71853
-35.328,309.257,4.71853
-36.09,309.261,4.71853
-36.852,309.266,4.71853
-37.614,309.271,4.71853
-38.376,309.275,4.71853
-39.138,309.28,4.71853
-39.9,309.285,4.71853
-40.662,309.289,4.71853
-41.424,309.294,4.71853
-42.186,309.299,4.71853
-42.948,309.303,4.71853
-43.71,309.308,4.71853
-44.472,309.313,4.71853
-45.234,309.317,4.71853
-45.996,309.322,4.71853
-46.758,309.327,4.71853
-47.52,309.331,4.71853
-48.282,309.336,4.71853
-49.044,309.341,4.71853
-49.806,309.345,4.71853
-50.568,309.35,4.71853
-51.329,309.355,4.71853
-52.091,309.36,4.71853
-52.853,309.364,4.71853
-53.615,309.369,4.71853
-54.377,309.374,4.71853
-55.139,309.378,4.71853
-55.901,309.383,4.71853
-56.663,309.388,4.71853
-57.425,309.392,4.71853
-58.187,309.397,4.71853
-58.949,309.402,4.71853
-59.711,309.406,4.71853
-60.473,309.411,4.71853
-61.235,309.416,4.71853
-61.997,309.42,4.71853
-62.759,309.425,4.71853
-63.521,309.43,4.71853
-64.283,309.434,4.71853
-65.045,309.439,4.71853
-65.807,309.444,4.71853
-66.569,309.448,4.71853
-67.331,309.453,4.71853
-68.093,309.458,4.71853
-68.855,309.462,4.71853
-69.617,309.467,4.71853
-70.379,309.472,4.71853
-71.141,309.476,4.71853
-71.903,309.481,4.71853
-72.665,309.486,4.71853
-73.427,309.491,4.71853
-74.189,309.495,4.71853
-74.951,309.5,4.71853
-75.713,309.505,4.71853
-76.475,309.509,4.71853
-77.237,309.514,4.71853
-77.999,309.519,4.71853
-78.761,309.523,4.71853
-79.523,309.528,4.71853
-80.285,309.533,4.71853
-81.047,309.537,4.71853
-81.809,309.542,4.71853
-82.571,309.547,4.71853
-83.333,309.551,4.71853
-84.095,309.556,4.71853
-84.857,309.561,4.71853
-85.619,309.565,4.71853
-86.381,309.57,4.71853
-87.143,309.575,4.71853
-87.905,309.579,4.71853
-88.667,309.584,4.71853
-89.429,309.589,4.71853
-90.191,309.593,4.71853
-90.953,309.598,4.71853
-91.715,309.603,4.71853
-92.477,309.608,4.71853
-93.239,309.612,4.71853
-94.001,309.617,4.71853
-94.763,309.622,4.71853
-95.525,309.626,4.71853
-96.287,309.631,4.71853
-97.049,309.636,4.71853
-97.811,309.64,4.71853
-98.573,309.645,4.71853
-99.335,309.65,4.71853
-100.097,309.654,4.71853
-100.859,309.659,4.71853
-101.62,309.664,4.71853
-102.382,309.668,4.71853
-103.144,309.673,4.71853
-103.906,309.678,4.71853
-104.668,309.682,4.71853
-105.43,309.687,4.71853
-106.192,309.692,4.71853
